id,price_doc
30474,5814494.27387
30475,7906583.07226
30476,5424542.47593
30477,6205919.1847
30478,5258195.92838
30479,9235448.8643
30480,4548038.78266
30481,4507149.78896
30482,4534513.17616
30483,4765458.19561
30484,6463374.58801
30485,5181358.37381
30486,3484422.05966
30487,4452316.03886
30488,6498620.08182
30489,6234205.29916
30490,22517077.4358
30491,19441966.6329
30492,6284670.60701
30493,16455064.7172
30494,7234867.36943
30495,10026240.8706
30496,8636097.57958
30497,7563601.98255
30498,4462759.38169
30499,7005501.29375
30500,12181251.9402
30501,7211880.73669
30502,3165760.72908
30503,5234361.76879
30504,5969707.88268
30505,11086279.3616
30506,3251511.12182
30507,5171727.45131
30508,5890648.76979
30509,8016202.44215
30510,9608488.81069
30511,5948707.89298
30512,6697043.29275
30513,4548038.78266
30514,3845157.91994
30515,10063619.8723
30516,6571508.87031
30517,11090126.1995
30518,6837248.29589
30519,4594968.33186
30520,6764814.96144
30521,5873470.49436
30522,7966773.94705
30523,5944022.0434
30524,10914256.8824
30525,9708233.99203
30526,5147358.21351
30527,4853473.1294
30528,6439295.83561
30529,5989102.6528
30530,7464081.5697
30531,13471094.3417
30532,5372431.58186
30533,9959645.95394
30534,7258339.83673
30535,9764943.41298
30536,5798560.36744
30537,10901282.0187
30538,5248158.87593
30539,8484844.14162
30540,9864107.20577
30541,5558852.84166
30542,2422975.70998
30543,5778341.26275
30544,7275853.63168
30545,7841704.66024
30546,4257330.89698
30547,8006001.3228
30548,4789689.00351
30549,5508809.90426
30550,11696824.4972
30551,5340427.05369
30552,2205186.24274
30553,7560559.47606
30554,10197287.8233
30555,6309292.65313
30556,7981417.14935
30557,5551648.44177
30558,9730478.9348
30559,5239456.97832
30560,6438145.91869
30561,6853066.02591
30562,12309660.4742
30563,4292982.55442
30564,7784222.74728
30565,7621470.90867
30566,7511180.26255
30567,2394649.16722
30568,8840196.34278
30569,9787602.01411
30570,6294888.11388
30571,7549788.44116
30572,5213895.14462
30573,6597183.83607
30574,6334433.34269
30575,7950366.4325
30576,4424998.28631
30577,3639080.08675
30578,3253520.14096
30579,6944388.3136
30580,2841339.31561
30581,4796181.94643
30582,11288332.8483
30583,7362415.26179
30584,4461003.34744
30585,2600592.82893
30586,8542933.33244
30587,5896379.4715
30588,7836896.46148
30589,7903169.30515
30590,11889912.2965
30591,5319533.17748
30592,6888880.63712
30593,8548119.20409
