id,price_doc
30474,5285055.61914
30475,8355327.84512
30476,5725274.96327
30477,5292573.98837
30478,5554066.97718
30479,9383714.62404
30480,4697560.42569
30481,4851138.45484
30482,5279411.65984
30483,5316132.14116
30484,6483279.10997
30485,5533401.48078
30486,3877825.18165
30487,4344008.0517
30488,6612997.64588
30489,6427589.12539
30490,23417968.358
30491,18210428.3093
30492,6279117.68153
30493,12762611.962
30494,7469432.2038
30495,9569910.54526
30496,8590010.65093
30497,9171487.38583
30498,4186613.18746
30499,5438261.04944
30500,12209778.743
30501,6879217.49597
30502,3476803.74908
30503,5039415.77853
30504,5713536.27736
30505,12011472.5874
30506,3326769.30867
30507,5359749.93119
30508,6012014.95686
30509,8293160.6712
30510,10213530.6644
30511,4816850.97671
30512,5451060.47792
30513,4697560.42569
30514,3875809.17699
30515,10223639.9871
30516,6450850.21394
30517,10047759.2476
30518,7606468.47283
30519,5071819.67764
30520,7068391.42183
30521,2605888.32472
30522,8046507.90964
30523,6666877.9958
30524,8847431.4468
30525,7498688.17268
30526,5464077.50936
30527,5344109.70841
30528,6740515.99086
30529,6712414.61505
30530,6672006.62253
30531,14661021.439
30532,5350115.68248
30533,9561416.46585
30534,7363773.63934
30535,10288230.5795
30536,5992546.8849
30537,11715762.6164
30538,5111111.51725
30539,7768595.47235
30540,10224451.0415
30541,4613856.03901
30542,2427615.11994
30543,5751597.8313
30544,7351350.52511
30545,8075970.00083
30546,4414709.46679
30547,9676824.09104
30548,5010377.50909
30549,5613402.9727
30550,11457186.1636
30551,5370040.30341
30552,2268824.60856
30553,6971822.78011
30554,11562767.9313
30555,6718282.61741
30556,9176920.96213
30557,6097219.97675
30558,8752591.90985
30559,4321894.24101
30560,6087618.86172
30561,6005962.73408
30562,12294832.7895
30563,4746482.26799
30564,7662435.55152
30565,6360968.22865
30566,7466985.18302
30567,2368128.63004
30568,10222473.7105
30569,9458264.61786
30570,6724657.07575
30571,7575623.66219
30572,5465794.69508
30573,6492100.75018
30574,6430809.47592
30575,7883493.04922
30576,4783972.01884
30577,3715595.20684
30578,3234194.69362
30579,6935818.41356
30580,4423816.3597
30581,5163313.95181
30582,10857918.302
30583,7350452.0893
30584,5039984.889
30585,2874331.24971
30586,7839070.22979
30587,6140043.17365
30588,8610793.53036
30589,8099745.81991
30590,12585115.1804
30591,5707300.25847
30592,5066829.8671
30593,7968356.19952
30594,7020993.6899
30595,4758423.8133
30596,7220502.0818
30597,6492100.75018
30598,10288230.5795
30599,13398859.6348
30600,5285008.65124
30601,6789717.29118
30602,2309474.24143
30603,12896548.172
30604,4174743.55867
30605,6537006.82059
30606,11785402.0639
30607,5041255.99108
30608,9712103.78992
30609,6427589.12539
30610,3165835.22094
30611,6204699.35583
30612,7046358.06227
30613,8108897.41706
30614,16915002.5835
30615,8541582.80665
30616,6262949.96102
30617,9925928.92721
30618,5277536.0672
30619,4590625.15822
30620,3208972.98861
30621,9558902.85043
30622,9028764.33556
30623,6266943.46552
30624,6948495.84703
30625,8824110.18912
30626,5687239.48513
30627,5917509.47743
30628,6460662.65785
30629,5619432.13569
30630,5135809.36478
30631,7048721.14941
30632,4284571.29601
30633,6368885.7256
30634,12479830.7357
30635,10338293.9151
30636,5825835.05518
30637,10132920.1531
30638,6442381.82663
30639,7379393.66346
30640,5085588.76633
30641,8623718.41588
30642,6844624.5183
30643,8772635.51106
30644,10288230.5795
30645,7623661.38051
30646,5427276.18982
30647,5579989.30811
30648,20597439.7115
30649,3019591.54685
30650,4352569.95259
30651,3326769.30867
30652,4870068.97045
30653,7365663.22889
30654,5147324.97915
30655,10808520.0937
30656,4254457.39659
30657,6127842.08021
30658,10193155.1284
30659,5475301.34214
30660,7906003.23412
30661,6837236.6718
30662,8193051.77304
30663,13921412.34
30664,11929736.1712
30665,6415961.19436
30666,3139894.89246
30667,4521389.01113
30668,8223356.96204
30669,4967269.10336
30670,2940073.29108
30671,5914153.03782
30672,12184279.3577
30673,9867894.78366
30674,10514692.9073
30675,2427615.11994
30676,6369184.30644
30677,4703827.87929
30678,16837201.8395
30679,6084193.22742
30680,5373057.80456
30681,2615039.0867
30682,7770533.21911
30683,10591325.9474
30684,4611097.00047
30685,6757272.31551
30686,9721121.06359
30687,5488333.97454
30688,4853679.72288
30689,13495104.0157
30690,20523176.7863
30691,4813414.59275
30692,6015843.79136
30693,10213284.1449
30694,5338627.13687
30695,7874218.81106
30696,6217956.9624
30697,12033683.1571
30698,7360561.22377
30699,4222557.77598
30700,5465794.69508
30701,10288230.5795
30702,6444477.06498
30703,4117531.99062
30704,12035750.6042
30705,7260425.89672
30706,21016509.6004
30707,3922804.94634
30708,15299181.7437
30709,6067083.45211
30710,7122109.94986
30711,5144924.21192
30712,4400637.44901
30713,5543736.76872
30714,6891492.37117
30715,4368315.5936
30716,10591325.9474
30717,6430129.73128
30718,11326430.5336
30719,14538618.4911
30720,7402559.70187
30721,2566669.14162
30722,7975448.53
30723,6568865.90668
30724,13345959.6868
30725,6862152.90174
30726,10137253.4565
30727,10432379.3758
30728,12431341.8781
30729,3840470.7322
30730,4685179.78391
30731,6912717.4275
30732,1787513.11885
30733,9276198.25241
30734,6976074.66275
30735,6289005.9873
30736,5775586.88002
30737,6149701.46568
30738,5950746.13988
30739,4785868.62149
30740,7417069.40066
30741,10219721.8923
30742,4673343.73629
30743,5411470.37292
30744,9403756.85116
30745,5498178.41226
30746,6326567.93068
30747,19421316.1727
30748,18313273.7926
30749,4538908.15593
30750,6022065.72609
30751,4141007.53876
30752,6736075.85763
30753,10526055.1605
30754,5819252.2053
30755,4674027.65479
30756,7047103.96482
30757,5613822.20124
30758,9274903.89842
30759,5522644.90616
30760,4399549.10775
30761,8277204.10175
30762,7037740.30566
30763,12352278.1811
30764,6358620.83711
30765,5505356.04791
30766,4186875.11168
30767,9317651.41978
30768,4491542.30512
30769,7158036.64316
30770,6361710.28451
30771,3382613.60513
30772,7404554.9709
30773,8679360.69461
30774,5978138.99801
30775,12879097.6353
30776,6388441.29603
30777,6374829.28052
30778,8367652.85769
30779,6597490.60626
30780,6392398.76815
30781,6519459.05735
30782,4512005.36635
30783,5764812.31773
30784,3923841.46188
30785,5494235.7275
30786,4673343.73629
30787,6746728.58583
30788,5941823.6368
30789,7825300.48917
30790,6038139.78522
30791,11165566.4843
30792,7114976.41997
30793,10168209.2906
30794,12217409.2137
30795,8324846.12105
30796,10025973.0642
30797,14707377.32
30798,3122905.93521
30799,7960139.64168
30800,12209548.2675
30801,6926151.09202
30802,12219111.0504
30803,3090846.47294
30804,3401066.2659
30805,13316774.0461
30806,6976074.66275
30807,6388621.57615
30808,11411854.4556
30809,5362400.91973
30810,10647281.7936
30811,4838795.82954
30812,5309669.85495
30813,4050206.68806
30814,3168543.80547
30815,4276263.76916
30816,8963241.59637
30817,2309474.24143
30818,7214067.73553
30819,8380646.72611
30820,5306013.70885
30821,26906159.2508
30822,9794813.96984
30823,7700598.90022
30824,3799192.11127
30825,5431404.21973
30826,10684505.8423
30827,5482970.77715
30828,6072142.56969
30829,3686322.58333
30830,7843419.3834
30831,5749629.32245
30832,5775724.95716
30833,5564055.13225
30834,4440053.38992
30835,7455944.64064
30836,6706457.47064
30837,5705567.29209
30838,3710978.75784
30839,5064198.2805
30840,11699208.9627
30841,9696595.52947
30842,7896921.59454
30843,5862249.16533
30844,7020993.6899
30845,10035714.1369
30846,4644842.78797
30847,5861580.34223
30848,8478515.37261
30849,4932166.26377
30850,4412653.54497
30851,4864539.81001
30852,7491289.12924
30853,3961979.03707
30854,5402542.94648
30855,7624922.50865
30856,7427623.28873
30857,2612136.2967
30858,4711010.37287
30859,6239164.74398
30860,6180448.3063
30861,8985273.33728
30862,6932540.62185
30863,5252410.94364
30864,5241923.51658
30865,10914740.5882
30866,8087879.62973
30867,5217702.33594
30868,8478698.93312
30869,5517332.24739
30870,2116627.68978
30871,8179346.73558
30872,4794992.82013
30873,4099813.73417
30874,5245116.02928
30875,4360420.34476
30876,5423458.98445
30877,9705708.28456
30878,6298224.87167
30879,10750471.4779
30880,6957319.92295
30881,2242633.81649
30882,10426314.8853
30883,3567287.16029
30884,6315122.7536
30885,4949628.34823
30886,7589356.07869
30887,4456170.1212
30888,4690986.39599
30889,5667190.167
30890,7049917.28916
30891,4168117.88663
30892,4186875.11168
30893,4697560.42569
30894,6162943.08809
30895,4674030.34895
30896,6704471.84768
30897,7139702.36822
30898,7122345.54265
30899,6272472.82645
30900,3469465.9873
30901,7364895.17048
30902,2279680.21692
30903,6897502.84088
30904,7747969.13107
30905,6326567.93068
30906,6116264.19545
30907,10886058.5575
30908,4368109.58701
30909,13739809.6821
30910,7659398.50926
30911,4735901.98513
30912,6774057.20971
30913,19939614.9038
30914,4347945.64948
30915,8936398.14416
30916,6210625.70738
30917,7851729.01362
30918,7068661.16159
30919,4576939.79047
30920,4519937.5721
30921,4302670.61914
30922,4836009.68149
30923,3224706.14709
30924,5280940.36486
30925,14387106.3798
30926,7045155.85143
30927,7380550.90129
30928,5044155.05112
30929,5256959.64182
30930,9752503.76494
30931,11485467.4059
30932,5449441.21277
30933,4825078.66252
30934,13784506.1735
30935,7087855.48124
30936,6942292.92009
30937,8946483.62579
30938,4823876.05827
30939,8859484.0224
30940,6575013.54126
30941,6056660.91787
30942,3685805.46754
30943,6977267.11477
30944,5406434.32569
30945,3895179.2624
30946,10269276.8611
30947,6437337.94276
30948,8642716.66241
30949,7109246.26338
30950,6849447.40751
30951,16365112.8656
30952,8096718.89635
30953,10977965.1989
30954,5126603.45962
30955,6278446.2806
30956,7205910.51053
30957,5781730.52237
30958,30342680.1111
30959,7324983.40074
30960,6843290.84559
30961,9418279.45901
30962,11538141.8197
30963,3691278.17162
30964,4318582.40412
30965,7026016.44959
30966,10340624.0897
30967,12601747.3721
30968,3091585.78144
30969,3678617.36257
30970,6827601.51684
30971,11057025.1178
30972,3833792.70738
30973,5668489.40467
30974,5533401.48078
30975,7396660.52116
30976,5616649.72273
30977,7163599.45026
30978,7762091.2926
30979,3106163.75081
30980,6765780.07049
30981,6082811.9783
30982,7388949.19137
30983,4127775.45951
30984,6315122.7536
30985,3976249.69484
30986,10540037.3006
30987,9353954.87833
30988,6811436.72296
30989,6330229.30601
30990,12552856.2429
30991,7020619.81523
30992,2960171.13458
30993,6792502.499
30994,5544236.33711
30995,6266177.60263
30996,6315122.7536
30997,7390117.44442
30998,4522565.35075
30999,7145389.34929
31000,7766143.24205
31001,6957319.92295
31002,8837232.05961
31003,8269867.37701
31004,4360302.59094
31005,3227544.64244
31006,7586505.16139
31007,5480789.34039
31008,5111449.5269
31009,6067040.73792
31010,6420604.43599
31011,4618761.83294
31012,6539974.7428
31013,7814409.5527
31014,12582787.1593
31015,5725104.09913
31016,4609365.59922
31017,10082375.4349
31018,5737765.5566
31019,4850324.84712
31020,6983489.83441
31021,12712646.7465
31022,21553619.0016
31023,10338293.9151
31024,4559108.57723
31025,6484846.02205
31026,6210384.06929
31027,4987930.9894
31028,5449166.60956
31029,7900322.07037
