id,price_doc
30474,5252492.64673
30475,8327093.37379
30476,5142327.39056
30477,5519429.65898
30478,5285491.34763
30479,7828249.95693
30480,4662665.76397
30481,4398193.991
30482,4354425.97494
30483,4766957.63944
30484,6812402.03169
30485,4627534.31991
30486,4156988.00525
30487,4095035.5599
30488,5681980.12827
30489,6067883.85798
30490,19538025.3315
30491,16033841.0174
30492,5241234.91826
30493,12947950.7264
30494,7285015.38192
30495,10119574.0572
30496,7991268.93474
30497,8296501.19593
30498,5062304.36105
30499,7299160.76546
30500,9059360.0606
30501,6880281.17436
30502,3449345.02354
30503,5992745.42945
30504,6127687.18432
30505,11497639.7348
30506,3100453.00313
30507,5105452.09576
30508,5607510.95553
30509,7079611.16513
30510,8945320.71473
30511,5978720.42934
30512,6229184.03017
30513,4662665.76397
30514,3732267.56594
30515,8440034.32696
30516,5844488.56954
30517,8635575.93653
30518,6566445.413
30519,4852592.64406
30520,7037734.03483
30521,5479151.45734
30522,6824727.2732
30523,5910031.28693
30524,8405781.3034
30525,9243807.77465
30526,5214846.07222
30527,5197097.41296
30528,7131400.53884
30529,6003729.31716
30530,5501992.65363
30531,14942217.6467
30532,4888200.63119
30533,9465888.4043
30534,5982824.35987
30535,9032443.58614
30536,5787636.17658
30537,9763247.22945
30538,5602018.18869
30539,8481868.65544
30540,9027933.42419
30541,5404709.32589
30542,2087545.80661
30543,5122047.57362
30544,6614689.13691
30545,6849636.91428
30546,4375401.92851
30547,8381270.31452
30548,4812245.99726
30549,5320212.40368
30550,10031633.0711
30551,4944122.66615
30552,2056245.02522
30553,6865583.31328
30554,11091733.9639
30555,6712558.4406
30556,8658297.22929
30557,9159088.15031
30558,8750023.40532
30559,5500998.11223
30560,6013423.18245
30561,6690621.75331
30562,10256238.5981
30563,4847406.64037
30564,6444004.95496
30565,6973652.08765
30566,6441569.26879
30567,2067180.76231
30568,8581306.98686
30569,8539664.44105
30570,5887941.87533
30571,7225026.84586
30572,5202867.53211
30573,6228469.52797
30574,6487008.70253
30575,6743028.43341
30576,4490016.05791
30577,3799320.67944
30578,3096685.36258
30579,7215161.90383
30580,4786464.68382
30581,5321331.04757
30582,10150487.1801
30583,6897210.39917
30584,4424721.53625
30585,3439278.27241
30586,7617468.61613
30587,5922623.75162
30588,7429323.03617
30589,7785024.38265
30590,9950079.65629
30591,5752104.99429
30592,7087907.95109
30593,7791013.1216
30594,7234469.28538
30595,5539768.92365
30596,6702516.40552
30597,6391682.97316
30598,9329250.91274
30599,12043446.6643
30600,6406748.08251
30601,5848088.63792
30602,2055715.13485
30603,12300575.0415
30604,4602520.79638
30605,6433899.36204
30606,14700652.9351
30607,6013919.16288
30608,8072318.19161
30609,6158348.08833
30610,3141354.14576
30611,5591460.62922
30612,7576448.10114
30613,8373851.12684
30614,12858815.879
30615,7451654.35776
30616,5629984.89699
30617,8710630.75943
30618,4922958.1407
30619,4618481.53322
30620,2885522.67517
30621,7761252.90725
30622,8503762.66441
30623,5554722.31688
30624,6595073.55369
30625,7253319.53261
30626,5798609.80361
30627,6443275.22154
30628,6390454.03084
30629,5417831.58005
30630,4600148.46926
30631,6285235.90243
30632,3974061.7114
30633,5509081.77318
30634,11623889.9094
30635,9503733.53496
30636,5540746.04727
30637,8440284.90456
30638,6439475.81259
30639,6301401.11869
30640,4934650.11404
30641,9059552.87104
30642,6210346.56071
30643,7368791.32676
30644,9329250.91274
30645,7004112.77262
30646,5035933.43891
30647,5174816.22581
30648,14408095.4979
30649,2769857.45233
30650,4710792.2754
30651,3085988.41828
30652,4671346.48218
30653,6423324.18377
30654,4670568.09792
30655,9157071.56635
30656,4099542.13759
30657,6455389.26778
30658,7065669.09953
30659,5157523.71437
30660,8248204.91464
30661,6759199.22827
30662,8241906.75984
30663,12431959.6554
30664,8306181.06385
30665,6202435.01772
30666,2911777.30576
30667,4395297.81757
30668,7908635.83155
30669,4387910.11893
30670,2500787.69671
30671,7088589.71151
30672,10699362.4675
30673,9894811.69681
30674,10656598.5378
30675,2081472.82273
30676,6797461.39806
30677,4457844.26492
30678,16733089.5156
30679,5626069.01919
30680,5174574.07693
30681,2366765.53041
30682,7638778.86558
30683,9417734.75766
30684,4834998.12132
30685,7688258.59117
30686,8070280.44387
30687,5151972.09006
30688,4268009.39656
30689,9695274.89602
30690,13778493.8285
30691,4690450.88756
30692,5572288.06975
30693,10278235.4115
30694,5403484.15538
30695,6827461.18452
30696,6149976.92426
30697,11251607.0736
30698,7276210.51843
30699,5366780.94387
30700,5142044.72991
30701,9195731.6225
30702,5808258.20842
30703,4049444.77371
30704,10180994.2419
30705,7624883.39174
30706,20371191.6676
30707,3823836.91827
30708,12708787.3713
30709,6114849.4831
30710,7547921.49439
30711,4806784.46689
30712,4007619.32238
30713,5345157.78188
30714,6137835.26483
30715,3740844.67144
30716,9270357.06772
30717,6249316.6127
30718,7462806.29612
30719,12838456.8225
30720,7421942.92695
30721,4593296.01162
30722,6000354.7971
30723,5371747.24811
30724,10187912.7672
30725,5903664.62034
30726,11303454.3217
30727,8315296.47008
30728,8541328.67729
30729,3811728.71539
30730,5623200.06661
30731,6470035.48395
30732,4666645.85474
30733,8886008.04609
30734,6946345.92799
30735,5549825.95552
30736,6463051.94247
30737,5890319.54861
30738,5371976.67471
30739,4881330.3721
30740,6757680.34013
30741,8309026.15774
30742,4624844.79996
30743,5028347.59845
30744,8557097.0414
30745,6650378.23103
30746,5585723.83945
30747,18660588.2651
30748,14158433.2652
30749,5143121.06151
30750,5873159.61474
30751,3628025.97205
30752,6860983.7137
30753,9492785.87783
30754,5403964.72975
30755,4188708.44464
30756,6708644.92187
30757,5110288.59367
30758,9062931.19747
30759,6027282.5346
30760,3863819.38367
30761,7993309.72413
30762,6223128.97753
30763,10991244.8008
30764,6239560.25673
30765,6100825.13528
30766,4016662.14334
30767,9708669.7725
30768,4672048.34757
30769,6848262.29366
30770,6205393.45128
30771,3268428.67762
30772,8154522.14037
30773,7945194.7257
30774,6175379.3414
30775,9241462.89148
30776,5373995.08507
30777,6156252.37347
30778,9564100.04831
30779,5804706.97622
30780,7252183.79336
30781,6820636.43635
30782,4724326.44468
30783,5572667.1334
30784,3796440.19195
30785,5176532.15806
30786,4574049.58361
30787,6843956.09876
30788,5556610.41937
30789,6995274.80802
30790,5857890.5857
30791,8825765.54831
30792,7035525.75728
30793,8719167.42557
30794,10405900.7385
30795,8531247.02059
30796,10592258.6608
30797,15966147.206
30798,2707188.82959
30799,8439882.70049
30800,14369719.3779
30801,6686983.39754
30802,18178726.7412
30803,3835695.80125
30804,3614380.38696
30805,13747437.6219
30806,7132722.3789
30807,5621700.75457
30808,9873759.13608
30809,4955406.36147
30810,10365464.0999
30811,4476119.82876
30812,5076346.77151
30813,4947963.31559
30814,2716326.4284
30815,3949271.39808
30816,6846809.19511
30817,2023739.87313
30818,7309967.90154
30819,6836718.98243
30820,4828127.99624
30821,21188117.2489
30822,7524884.78181
30823,6895868.81996
30824,3965326.27787
30825,4979046.6449
30826,8680313.52227
30827,5484803.99177
30828,5758427.15376
30829,5159752.69364
30830,8898266.37301
30831,6463209.18189
30832,5993236.47844
30833,5387762.38646
30834,4181395.18007
30835,7343383.86772
30836,6479619.94819
30837,5847321.32735
30838,4335204.43087
30839,5806693.45558
30840,10507764.9147
30841,9031312.43505
30842,6425981.74667
30843,5795375.78058
30844,7200350.48163
30845,9058936.20415
30846,4594851.80672
30847,6081630.75526
30848,8314308.75135
30849,4635131.57388
30850,4168161.049
30851,5027832.80037
30852,6255704.04977
30853,3884005.16566
30854,5168601.96827
30855,7155271.70345
30856,8681948.45431
