id,price_doc
30474,5516030.70285
30475,8258035.9103
30476,5016372.51772
30477,6103936.25275
30478,5180794.11189
30479,8808056.01465
30480,4617989.21148
30481,4444514.87846
30482,4600646.41227
30483,4792676.76166
30484,6254898.42565
30485,5059797.13397
30486,3775503.33022
30487,4285749.04102
30488,6057413.53702
30489,6352752.79925
30490,19631730.2896
30491,18105938.8035
30492,6261550.83872
30493,13832881.8047
30494,7229257.37667
30495,10332182.5327
30496,9369069.43144
30497,8391432.141
30498,4774127.04831
30499,7655393.39347
30500,11142953.8971
30501,6727208.50628
30502,3356606.80599
30503,5921708.3182
30504,5756922.33792
30505,10984313.0281
30506,3219770.99852
30507,5059800.13949
30508,6177999.73184
30509,7452802.13773
30510,9442143.65374
30511,6252900.41236
30512,6665214.53638
30513,4617989.21148
30514,4132333.99461
30515,9533149.41786
30516,6104736.1201
30517,10834608.8488
30518,6416836.10476
30519,4566950.99879
30520,6467650.05877
30521,4936961.90345
30522,6904657.06845
30523,5749445.00047
30524,9780508.18516
30525,8944977.4755
30526,5079821.1202
30527,5144719.66135
30528,6395570.7751
30529,6123002.12594
30530,5895659.04543
30531,13233108.695
30532,5003545.30144
30533,9924032.3608
30534,6959309.65825
30535,9481812.5169
30536,5865711.30659
30537,9998436.94033
30538,4675647.35784
30539,8414413.60253
30540,9639399.97512
30541,4704881.49388
30542,2516048.23256
30543,5155297.76812
30544,6830935.16409
30545,8090036.2343
30546,4296022.53482
30547,8832513.73165
30548,4765640.87552
30549,5386639.52766
30550,10424915.1623
30551,5371163.28322
30552,2160051.83166
30553,6867188.49283
30554,11018325.2133
30555,6638424.4879
30556,8521935.67198
30557,7151285.6853
30558,9257349.02611
30559,6039959.12765
30560,6033476.10072
30561,6548725.16688
30562,11656213.7644
30563,4901242.92788
30564,7029125.41963
30565,7651611.77987
30566,7643032.32537
30567,2486712.27511
30568,9970060.4322
30569,8941113.81381
30570,6479491.71529
30571,6922636.11703
30572,5081963.38148
30573,6397042.45802
30574,5941886.15643
30575,7287019.16012
30576,4626744.11784
30577,4024095.60785
30578,3224646.84936
30579,6782740.83419
30580,4587109.33343
30581,5205877.30714
30582,10870067.9412
30583,7215965.82094
30584,4208125.53027
30585,3162923.89301
30586,7955385.89467
30587,6059267.62955
30588,6804036.42117
30589,7381663.2845
30590,9994048.31592
30591,5353904.66947
30592,6870531.73655
30593,8968224.98224
30594,6951119.01414
30595,5493962.32896
30596,6776588.75368
30597,6397042.45802
30598,9506638.56227
30599,9586963.26379
30600,5798845.11853
30601,5849072.18701
30602,2392765.80661
30603,11719877.6477
30604,4715809.50815
30605,6725056.38394
30606,16934398.9941
30607,5798762.96463
30608,9041107.64039
30609,6354762.12823
30610,3205737.05323
30611,6177999.73184
30612,6790588.34649
30613,7416946.86229
30614,17512598.9408
30615,7113260.70885
30616,6236335.62713
30617,9022932.02109
30618,4819306.3139
30619,4689769.14427
30620,2999229.51168
30621,8695786.81586
30622,7977654.27065
30623,6126527.74929
30624,6828489.69207
30625,7305222.07464
30626,6047670.11194
30627,6858178.97064
30628,6273446.93911
30629,5232230.15298
30630,5346802.72706
30631,6525814.6879
30632,4378436.89706
