id,price_doc
30474,5568498.20868
30475,7832150.36926
30476,4923760.78786
30477,5822250.23093
30478,5023085.27728
30479,8419269.95177
30480,4752875.84338
30481,4365058.95675
30482,5301255.57347
30483,4789562.55433
30484,6157148.63748
30485,4868310.50411
30486,3974573.46998
30487,4429804.65769
30488,6177353.87562
30489,6237868.32199
30490,20583739.9988
30491,15719079.1484
30492,5907476.78673
30493,14421009.5167
30494,7185950.9938
30495,11581791.0309
30496,9207982.75273
30497,8963459.76676
30498,4435271.18843
30499,7269429.6702
30500,10436487.8226
30501,6525694.27621
30502,3193216.40851
30503,5455931.74373
30504,5573831.70319
30505,10408852.0731
30506,3147965.29565
30507,5078924.6535
30508,5921879.11827
30509,7505221.61745
30510,9758887.79764
30511,6407842.7721
30512,6189816.84194
30513,4730718.09807
30514,3705458.96483
30515,9466567.12105
30516,6038676.65324
30517,10915447.4569
30518,6698656.61505
30519,4409678.11161
30520,6740441.23709
30521,4565614.14512
30522,7173460.65072
30523,5748607.99906
30524,8777339.87833
30525,9554125.57631
30526,5044776.44153
30527,5147960.00398
30528,6370581.69125
30529,5740479.37478
30530,6009961.62139
30531,14838551.8982
30532,5118279.32082
30533,9878653.45972
30534,6823935.1967
30535,9820682.42788
30536,5914722.7635
30537,10357773.0969
30538,4874388.81336
30539,7819786.55713
30540,9946476.56251
30541,5063311.34882
30542,2366644.01321
30543,5297472.27204
30544,6700138.41525
30545,7664382.61585
30546,4378423.68327
30547,9339246.60242
30548,4903630.27617
30549,4852903.03808
30550,11094860.608
30551,5288165.0066
30552,2121309.68533
30553,6966489.76094
30554,11200367.8564
30555,6552170.75587
30556,8894927.33362
30557,8289828.14185
30558,9157281.67553
30559,4228184.22874
30560,5662404.61246
30561,6909179.78578
30562,12082911.4233
30563,4759309.61347
30564,6928122.78968
30565,7474445.10245
30566,7208902.90918
30567,2314196.82791
30568,10175960.5185
30569,8357749.99834
30570,6362089.57082
30571,6885024.64681
30572,4957156.06574
30573,6147164.6265
30574,5724885.57018
30575,6828266.13149
30576,4541102.24392
30577,4403510.52512
30578,3086454.63507
30579,6897236.1835
30580,4185726.5076
30581,5226177.4676
30582,11656527.379
30583,7002025.97216
30584,4579810.53729
30585,3241563.60005
30586,8638955.63545
30587,6206223.41681
30588,7340814.96417
30589,7328633.56399
30590,12045873.0503
30591,5093753.2293
30592,6474047.80632
30593,8404908.49969
30594,6541212.21353
30595,5769726.99214
30596,6920647.53314
30597,6168146.72367
30598,9880184.52449
30599,12165570.4941
30600,5973157.07719
30601,6173002.16055
30602,2242655.48315
30603,11593992.209
30604,4614737.4597
30605,6510726.44436
30606,20580029.5236
30607,5422970.93349
30608,9064352.63109
30609,6302793.23038
30610,3086518.47835
30611,5942307.08094
30612,7056963.28431
30613,8263964.30411
30614,15555005.3591
30615,7210143.03316
30616,5981047.60415
30617,8253265.60365
30618,4743217.26678
30619,4740780.11352
30620,2939435.72408
30621,8822089.61048
30622,8112137.10447
30623,5744022.76383
30624,6703858.15209
30625,7772188.55802
30626,5659026.28248
30627,6643938.58537
30628,6129294.7848
30629,5249188.86768
30630,5038611.02058
