id,price_doc
30474,5526509.047143
30475,8186420.644873
30476,5063499.377710
30477,6279607.428457
30478,5260405.970130
30479,8327965.233477
30480,4827999.052987
30481,4552641.209123
30482,5143715.938717
30483,4773180.122437
30484,6093448.396517
30485,5041969.231173
30486,3891903.325083
30487,4138395.243703
30488,5972990.134977
30489,6387754.703487
30490,20148782.119067
30491,16487472.486133
30492,5804553.773180
30493,13012839.667267
30494,7219738.195087
30495,9801522.144907
30496,8857639.097703
30497,8897407.948027
30498,4492677.478557
30499,7599822.318853
30500,10498077.214883
30501,6488772.659940
30502,3290089.823413
30503,6034729.778627
30504,5502760.325293
30505,11494692.250033
30506,3245318.525137
30507,5036225.121527
30508,5784183.282150
30509,7451690.298107
30510,9044059.620663
30511,6423575.950307
30512,6397199.939520
30513,4818070.238743
30514,3673894.152487
30515,9253660.819263
30516,6269260.300037
30517,10350137.844493
30518,7526177.539773
30519,4720708.769997
30520,6284455.736377
30521,5342553.238030
30522,7763785.495713
30523,5751799.701750
30524,9125164.451133
30525,9424328.647880
30526,5006316.682667
30527,5108220.392070
30528,6109468.540183
30529,6514601.149690
30530,6321850.078487
30531,13926495.363667
30532,5070639.928717
30533,9524092.652537
30534,7083044.980127
30535,9108250.638470
30536,5829844.196227
30537,10777990.942400
30538,4818419.916443
30539,9016941.371847
30540,9398212.607417
30541,6413928.342430
30542,2307600.133107
30543,5384507.532673
30544,6962097.642137
30545,8361987.318530
30546,4417975.003880
30547,8771102.130640
30548,4848989.564467
30549,5323049.927447
30550,11702552.174933
30551,5360471.222263
30552,2103884.456327
30553,7445557.769443
30554,11127702.726867
30555,6814580.875733
30556,8213854.636353
30557,7317060.886017
30558,9219731.631670
30559,6175786.180497
30560,5708062.414373
30561,6583808.946430
30562,11954989.918233
30563,4575509.568390
30564,6632765.547390
30565,7421331.329723
30566,7288301.302957
30567,2220130.406880
30568,9959355.199200
30569,8895077.346133
30570,6731910.247210
30571,6690164.430450
30572,5107230.725800
30573,6274508.569700
30574,5956239.360950
30575,7306004.646260
30576,4503358.766250
30577,3842698.993097
30578,3131969.410190
30579,6692147.652463
30580,4394784.085107
30581,5362379.295483
30582,11230544.432767
30583,7286893.344170
30584,4559582.707870
30585,2916068.763130
30586,8945836.592927
30587,6135489.091140
30588,7434423.536363
30589,7493526.875003
30590,12824014.943067
30591,4714808.008930
30592,6372694.993540
30593,8305423.839680
30594,7651801.944813
30595,5358378.503687
30596,7189929.813697
30597,6294151.970320
30598,9320599.271470
30599,12783742.644833
30600,5595248.124200
30601,5934038.803377
30602,2142306.929590
30603,12201639.045867
