id,price_doc
30474,5345253.02376
30475,8409435.58915
30476,5298939.37602
30477,6368889.4443
30478,5242176.98201
30479,7753288.14535
30480,5201052.16228
30481,4540614.72219
30482,4895111.15301
30483,4466001.93593
30484,5301897.56232
30485,4963112.83733
30486,3987864.1627
30487,4157545.21872
30488,5396676.16071
30489,6448718.58855
30490,16828732.1092
30491,15385008.9829
30492,6074667.88147
30493,11969152.7389
30494,7297388.21741
30495,9516607.60048
30496,9099641.4581
30497,8939937.56881
30498,4606559.40635
30499,8612962.61908
30500,9269773.77143
30501,6350823.04247
30502,3381862.91199
30503,5972730.10698
30504,5531172.01713
30505,12131159.488
30506,3338447.48853
30507,4779402.37551
30508,6100307.02577
30509,6702874.37995
30510,7693676.95126
30511,6602552.63528
30512,6791725.01367
30513,5263958.34032
30514,4133571.7624
30515,7628085.85509
30516,6622219.19659
30517,9544174.56226
30518,7398004.99888
30519,5144826.17701
30520,6146692.00671
30521,5414210.23384
30522,8196853.08873
30523,5779622.19629
30524,8329390.92471
30525,8746204.8374
30526,4557934.03382
30527,5027268.18088
30528,5965134.29106
30529,6869487.42677
30530,5558115.82323
30531,11748331.4735
30532,4940922.42067
30533,9136978.82219
30534,7168796.48112
30535,7525141.41144
30536,5649798.36319
30537,10285386.3079
30538,4746684.97406
30539,10209274.227
30540,8002904.48224
30541,7415058.41935
30542,2349247.74614
30543,4989498.42198
30544,7619967.37379
30545,8687718.09455
30546,4278776.29233
30547,8377988.77316
30548,4944461.49171
30549,5341754.11024
30550,11157727.2664
30551,5344985.41443
30552,2256517.22817
30553,9231668.16121
30554,11255220.5842
30555,7583264.5456
30556,7528118.27959
30557,7604692.78547
30558,8652840.8757
30559,6934177.81096
30560,5806211.98563
30561,5909871.24074
30562,10739515.5664
30563,4887112.43911
30564,6275704.18995
30565,8877136.79222
30566,7803637.72277
30567,2299379.65041
30568,10872851.8905
30569,8801707.24624
30570,6529132.22669
30571,6105946.88707
30572,4875242.48196
30573,5781561.42421
30574,6762708.54651
30575,7095338.18378
30576,4191157.42141
30577,3816781.99543
30578,3268496.80501
30579,6569289.62687
30580,4796949.06151
30581,4931095.66424
30582,10082054.972
30583,7481892.77784
30584,4453508.34122
30585,2919043.88663
30586,9188500.88065
30587,6237603.33403
30588,7742751.97767
30589,7767055.02807
30590,11876403.1117
30591,4212541.7966
30592,6375126.70219
30593,8875428.41956
30594,9108020.1197
30595,5011016.72018
30596,7532729.06679
30597,5752617.04026
30598,7976542.45999
30599,12276451.491
30600,6330876.82481
30601,5865659.92183
30602,2292539.94525
30603,11181557.7238
30604,4468994.19248
30605,5934274.10743
30606,16395195.9981
30607,6512613.09938
30608,7482921.69638
30609,6593987.40877
30610,3327127.59398
