id,price_doc
30474,5345518.93275
30475,8616578.56536
30476,5244184.34527
30477,7277589.05444
30478,5383141.13311
30479,7694611.74866
30480,5006151.31558
30481,4674292.67062
30482,5374852.74268
30483,4593853.31298
30484,5750649.05207
30485,4931291.18941
30486,3893555.50527
30487,3962807.32342
30488,5194513.52931
30489,6133587.78847
30490,18339166.3584
30491,15273506.31
30492,5835095.53281
30493,10434653.4851
30494,7410085.59146
30495,9035064.40382
30496,8829728.54038
30497,9653518.07732
30498,4418279.24724
30499,7965638.78636
30500,9623461.82205
30501,6410220.20361
30502,3383547.31173
30503,6643592.09215
30504,5538271.27269
30505,12286594.677
30506,3224570.52976
30507,4822941.71108
30508,5671598.72818
30509,7244161.27687
30510,8226171.06435
30511,7019929.07882
30512,6651917.97662
30513,5050108.61816
30514,4100474.99263
30515,8353675.33674
30516,6362768.74687
30517,9621585.07658
30518,8105258.50427
30519,5314833.19838
30520,5853028.97204
30521,6155912.56897
30522,8197471.83642
30523,5592258.60619
30524,9037289.47507
30525,8650731.36733
30526,4677838.60647
30527,4840261.67223
30528,5825785.9293
30529,7047343.57429
30530,6360080.61407
30531,11950220.1928
30532,5057417.96533
30533,9364528.49789
30534,7148680.74368
30535,8102664.48753
30536,5354291.32518
30537,10247854.7303
30538,4469182.43597
30539,9135852.55841
30540,8724153.25974
30541,7707659.17847
30542,2293892.63611
30543,5169629.82598
30544,7467786.51116
30545,8579183.33974
30546,4342272.32837
30547,7948220.7895
30548,4802451.91723
30549,5593124.24426
30550,11485578.9168
30551,5263501.16019
30552,2163979.30865
30553,8590567.54739
30554,11473160.3242
30555,7242007.87133
30556,7598448.57544
30557,6979401.5162
30558,8856500.21948
30559,7678559.31275
30560,5850297.63066
30561,6211787.55351
30562,11342533.3314
30563,4512588.5917
30564,6263744.35249
30565,8519171.88672
30566,7330533.99969
30567,2183853.64273
30568,10535878.0791
30569,9157356.04006
30570,7194386.67081
30571,6396969.64454
30572,4972905.61166
30573,6215671.5826
30574,6377000.51267
30575,7442209.30729
30576,4002440.55483
30577,3476054.70417
30578,3093557.8455
30579,6460185.27389
30580,4760470.74772
30581,5259799.91885
30582,11270435.9193
30583,7542563.56035
30584,4779722.58632
30585,2933646.68934
30586,9358274.14333
30587,5825204.35661
30588,7556248.64492
30589,8098758.56102
30590,12679256.7789
30591,3835428.29749
30592,6247975.6743
30593,8425104.51935
30594,8131579.12091
30595,4980976.51892
30596,7340596.90795
30597,6194553.18729
30598,8560657.28992
30599,13291463.4404
30600,5813678.79541
30601,5659745.74958
30602,2188093.18062
30603,12041278.9286
30604,4456938.11636
30605,6488451.34669
30606,14879708.8438
30607,6922732.80364
30608,8095365.77731
30609,6210436.0859
30610,3357398.075
30611,5914371.95891
30612,7103332.6526
30613,7383556.80599
30614,18237632.6968
30615,7624708.92068
30616,6285660.40579
30617,9257435.90036
30618,4452560.25209
30619,4429293.17165
30620,2936598.65182
30621,8754155.34744
30622,9856727.37458
30623,5763440.93609
30624,7518390.48852
30625,8225120.47678
30626,5169339.39672
30627,8641612.96748
30628,6014064.69334
30629,5610803.85211
30630,4792321.21443
30631,6054198.55342
30632,4603836.88092
30633,5804259.86471
30634,8817886.75876
30635,8718269.92482
30636,5888588.43544
30637,8140042.2134
30638,6041729.14471
30639,7457828.73021
30640,5307570.24424
30641,9559349.71457
30642,6205519.76768
30643,7793982.93161
30644,8614706.93821
30645,7809723.80203
30646,5120659.57843
30647,5181641.39727
30648,18159020.3946
30649,2912158.06283
30650,4587912.49329
30651,3280322.20558
30652,5465268.54397
30653,8498812.63874
30654,4628050.04563
30655,9112782.25682
30656,3848705.02371
30657,6168310.41404
30658,10257539.9439
30659,5015666.98941
30660,8300624.76105
30661,6128627.02802
30662,9927007.48609
30663,15776237.0623
30664,12907592.8245
30665,6378105.57441
30666,3070583.02426
30667,4443024.51917
30668,7800999.4499
30669,5027458.35436
30670,2887217.26533
30671,7411353.63219
30672,10270135.1008
30673,9787447.15563
30674,12067243.262
30675,2314842.12414
30676,6693892.69911
30677,3832165.70073
30678,13722278.8412
